Date,Last Price
2020/8/14,0.076
2020/8/13,0.071
2020/8/12,0.0684
2020/8/11,0.0659
2020/8/10,0.076
2020/8/7,0.0735
2020/8/6,0.071
2020/8/5,0.071
2020/8/4,0.0786
2020/8/3,0.0837
2020/7/31,0.0811
2020/7/30,0.0735
2020/7/29,0.0837
2020/7/28,0.0862
2020/7/27,0.0887
2020/7/24,0.0786
2020/7/23,0.076
2020/7/22,0.0811
2020/7/21,0.0786
2020/7/20,0.1014
2020/7/17,0.1014
2020/7/16,0.1039
2020/7/15,0.1115
2020/7/14,0.1039
2020/7/13,0.1065
2020/7/10,0.0938
2020/7/9,0.0938
2020/7/8,0.1014
2020/7/7,0.1115
2020/7/6,0.1141
2020/7/2,0.1141
2020/7/1,0.1065
2020/6/30,0.0913
2020/6/29,0.1217
2020/6/26,0.1065
2020/6/25,0.1014
2020/6/24,0.0989
2020/6/23,0.1039
2020/6/22,0.1217
2020/6/19,0.1141
2020/6/18,0.109
2020/6/17,0.1217
2020/6/16,0.1267
2020/6/15,0.1344
2020/6/12,0.1242
2020/6/11,0.1166
2020/6/10,0.1191
2020/6/9,0.1318
2020/6/8,0.1318
2020/6/5,0.1115
2020/6/4,0.109
2020/6/3,0.1166
2020/6/2,0.1039
2020/6/1,0.1065
2020/5/29,0.1115
2020/5/28,0.1141
2020/5/27,0.0938
2020/5/26,0.0837
2020/5/22,0.0837
2020/5/21,0.0735
2020/5/20,0.0608
2020/5/19,0.0811
2020/5/18,0.0837
2020/5/15,0.0659
2020/5/14,0.0507
2020/5/13,0.0684
2020/5/12,0.0811
2020/5/11,0.0887
2020/5/8,0.0532
2020/5/7,0.0558
2020/5/6,0.0634
2020/5/5,0.0862
2020/5/4,0.0862
2020/5/1,0.0659
2020/4/30,0.0482
2020/4/29,0.0583
2020/4/28,0.0684
2020/4/27,0.0608
2020/4/24,0.0608
2020/4/23,0.0431
2020/4/22,0.0583
2020/4/21,0.0583
2020/4/20,0.071
2020/4/17,0.076
2020/4/16,0.0482
2020/4/15,0.0634
2020/4/14,0.1141
2020/4/13,0.1445
2020/4/9,0.142
2020/4/8,0.0532
2020/4/7,0.0482
2020/4/6,0.0608
2020/4/3,0.0203
2020/4/2,0.0051
2020/4/1,-0.0101
2020/3/31,0.0076
2020/3/30,-0.0076
2020/3/27,-0.0963
2020/3/26,-0.1245
2020/3/25,-0.1728
2020/3/24,-0.0457
2020/3/23,-0.0381
2020/3/20,-0.0152
2020/3/19,-0.0559
2020/3/18,-0.0127
2020/3/17,0.0432
2020/3/16,0.2008
2020/3/13,0.2669
2020/3/12,0.211
2020/3/11,0.4042
2020/3/10,0.5645
2020/3/9,0.5747
2020/3/6,0.7553
2020/3/5,0.8698
2020/3/4,0.9843
2020/3/3,1.0785
2020/3/2,1.4402
2020/2/28,1.43
2020/2/27,1.5088
2020/2/26,1.57
2020/2/25,1.5828
2020/2/24,1.5905
2020/2/21,1.5753
2020/2/20,1.5852
2020/2/19,1.5878
2020/2/18,1.5955
2020/2/14,1.5828
2020/2/13,1.5673
2020/2/12,1.5547
2020/2/11,1.5598
2020/2/10,1.5523
2020/2/7,1.5447
2020/2/6,1.547
2020/2/5,1.5368
2020/2/4,1.5395
2020/2/3,1.5472
2020/1/31,1.5243
2020/1/30,1.5088
2020/1/29,1.5012
2020/1/28,1.5114
2020/1/27,1.5115
2020/1/24,1.5116
2020/1/23,1.5062
2020/1/22,1.5114
2020/1/21,1.5089
2020/1/17,1.5242
2020/1/16,1.4986
2020/1/15,1.519
2020/1/14,1.5191
2020/1/13,1.5217
2020/1/10,1.4963
2020/1/9,1.4935
2020/1/8,1.4961
2020/1/7,1.4885
2020/1/6,1.5089
2020/1/3,1.4886
2020/1/2,1.4604
2019/12/31,1.4299
2019/12/30,1.4656
2019/12/27,1.4963
2019/12/26,1.5419
2019/12/24,1.5317
2019/12/23,1.5523
2019/12/20,1.537
2019/12/19,1.5088
